id,prompt,phrasing_style,domain,d1,d2,d3,d4,d5
day2_t2_gap_063,"Based on the security architecture outline and cloud inventory sheet I've attached, write a formal cloud resource lifecycle policy that enforces cost optimization constraints across our AWS environments. This policy must strictly align with HIPAA compliance for data isolation and the FinOps Foundation Framework for cost visibility and accountability.",explicit,FinOps,0.75,0.75,0.75,0.25,0.25
day2_t2_gap_064,"Draft a formal corporate standard for our engineering and product teams on using generative AI, specifically aligning with the ISO/IEC 42001 Artificial Intelligence Management System. The standard must outline risk categorization, data privacy controls, and monitoring requirements for deploying third-party LLMs.",explicit,AI Governance,0.75,0.75,0.75,0.0,0.25
day2_t3_complex_001,"Attached are our current Google
Analytics 4 event export configurations, our Salesforce CDP ingestion schema,
and a draft of our post-cookie marketing strategy. We need a comprehensive
marketing technology architecture roadmap that outlines how we transition our
custom user-stitching pipeline to Google's Privacy Sandbox APIs (specifically
Topics and Protected Audience) without losing multi-touch attribution fidelity
across our paid search and Meta campaigns.",explicit,Marketing Tech,0.75,0.75,0.75,0.5,0.75
day2_t3_complex_002,"Our CMO has requested a
vendor comparison proposal for our enterprise CDP migration before our existing
Segment contract renews next quarter. Please generate a detailed business case
comparing Twilio Segment, Tealium, and mParticle, taking into account current
live pricing models, their support for the latest EU-U.S. Data Privacy Framework
(DPF) standards, and how each handles consent-state management under GDPR and
the California Privacy Rights Act (CPRA). We need an executive-level analysis
including a transition timeline, total cost of ownership models over three
years, and a compliance verification matrix for our legal team.",explicit,Marketing Tech,1.0,1.0,1.0,1.0,0.5
day2_t3_complex_003,"Our paid acquisition costs are up 50% across paid
search and social, and since upgrading to the iOS 17 updates, our AppsFlyer data
shows a massive discrepancy against actual backend signups. The marketing
analytics team has been trying to figure out how to pivot our attribution
modeling because SKAdNetwork is not capturing our multi-channel user journeys,
especially with the upcoming total deprecation of third-party cookies. We need
to restructure our entire tracking infrastructure across Meta Ads and Google Ads
to utilize conversion APIs and first-party server-side tagging, and we must find
a way to reconcile these data discrepancies before the board meets to discuss
the H2 marketing budget.",implicit,Marketing Tech,0.75,0.75,0.75,0.75,0.5
day2_t3_complex_004,"I have uploaded our historical Meta Ads performance data, our current
cookie banner consent-ratio logs, and our existing server-to-server tracking
configuration. Our conversion attribution has dropped significantly and we
cannot figure out where the leakage is occurring between our consent platform
and our backend database. Look at these attached configurations and identify
exactly where our webhook handshakes are breaking or dropping user identifiers,
and outline how we should adjust our server-side parameters to improve matching
rates.",implicit,Marketing Tech,0.75,0.75,0.75,0.5,0.5
day2_t3_complex_005,"Our Google
Analytics 4 integration is dropping almost half of our attribution data since
the new cookie banners rolled out last month and our performance marketing leads
are flying blind on budget spend. We're about to launch a $5M campaign and have
no idea how to fix our consent mode tagging to capture these lost conversions.",vague,Marketing Tech,1.0,0.75,0.75,0.75,0.25
day2_t3_complex_006,"Please review the attached resume-matching
algorithmic logic files, our current EEOC demographic distribution reports, and
our internal hiring pipeline logs. Draft a compliance audit report that
evaluates our automated employment decision systems (AEDS) against the NYC Local
Law 144 bias audit requirements and the Illinois Artificial Intelligence Video
Interview Act, highlighting any high-risk scoring disparities and recommending
specific model adjustment strategies.",explicit,HR Tech,0.75,1.0,0.75,0.5,0.5
day2_t3_complex_007,"We are seeing significant exposure across our international entities
because our payroll integrations between Workday and localized ADP platforms in
Europe and APAC are mismatching employee classifications, which has triggered a
tax inquiry in Germany and regulatory warnings in Singapore. I’ve uploaded our
current localized employment agreement structures, global contractor guidelines,
and the payroll audit findings from our regional HR teams. We need to identify
every gap causing compliance breaches under local labor codes, establish a
corrected operational workflow for both FTEs and freelancers, and design a
standardized control structure that prevents incorrect classification before any
record is pushed to global payroll.",implicit,HR Tech,1.0,0.75,1.0,0.75,0.75
day2_t3_complex_008,"Our legal and talent
acquisition teams are at a standstill over our rollout of third-party AI
assessment tools inside Workday Recruiter because of potential legal exposure
under emerging state hiring laws. We need to understand how we can safely
integrate these vendor modules, what technical controls are necessary to
guarantee unbiased candidate scoring, and what we should put in our master
services agreements with these AI vendors to insulate our business from
regulatory penalties.",implicit,HR Tech,0.75,0.75,0.75,0.75,0.5
day2_t3_complex_009,"Before we
roll out our centralized global hiring portal, our legal counsel needs to
resolve how we are going to handle candidate background checks and identity
verification across 14 different jurisdictions without running afoul of GDPR and
FCRA guidelines. We are currently reviewing API integrations for Checkr,
Sterling, and HireRight, so we need to know how their current real-time
international pricing tiers compare, which of them has the most robust
compliance infrastructure for European candidates, and how we can construct a
unified technical pipeline that dynamically routes candidate data based on
residency.",implicit,HR Tech,1.0,1.0,1.0,1.0,0.5
day2_t3_complex_010,"Our custom CV sorting script built into our ATS has
started flagging and filtering out candidates who graduated from specific
historically black colleges and universities. We need to figure out why this is
happening and get this fixed immediately before we end up with an EEOC
lawsuit.",vague,HR Tech,0.75,0.75,1.0,0.75,0.25
day2_t3_complex_011,"Based on the attached ocean freight contract terms,
our Q3 logistics billing history, and our SAP Transportation Management config
files, compile a logistics cost leakage assessment. This should isolate all
billing discrepancies, identify routing guide compliance failures, and provide a
concrete carrier negotiation framework that our procurement team can use in our
upcoming contract renewal cycle to recover lost margin.",explicit,Supply Chain,0.75,0.75,0.75,0.5,0.75
day2_t3_complex_012,"We are experiencing severe inventory imbalances across our five
regional distribution centers since we updated our lead-time formulas in SAP
Integrated Business Planning. I have uploaded our historical stock-out files,
our supplier performance logs, and our current distribution safety-stock
configurations. We need to identify why our automated replenishment cycles are
continuously failing to meet demand spikes in the Midwest region, map out a more
resilient replenishment flow that account for carrier delays, and establish
concrete inventory targets to prevent regional stock-outs without inflating our
overall holding costs.",implicit,Supply Chain,1.0,0.75,1.0,0.5,0.5
day2_t3_complex_013,"Our primary steel and aluminum suppliers in
China and India are warning us that shipping container lead times will double
next quarter, right as the EU Carbon Border Adjustment Mechanism (CBAM)
reporting requirements go into effect. We have to determine how these twin
logistics disruptions will alter our cost of goods sold, how we can pivot our
raw material sourcing to Turkey or Mexico to mitigate the CBAM tariff penalties,
and how to restructure our customs declarations to stay completely compliant
with the new EU environment laws.",implicit,Supply Chain,0.75,1.0,0.75,0.75,0.5
day2_t3_complex_014,"Our customs broker in Rotterdam just notified us that our entire
chemical shipment is blocked due to new EU REACH safety regulations on imported
industrial solvents. We have three manufacturing plants in Poland that will go
dark next week if we don't bypass this customs bottleneck or find an alternative
supplier immediately.",vague,Supply Chain,0.75,0.75,0.75,0.75,0.25
day2_t3_complex_015,"Using the attached AWS Cost Usage Reports (CUR), Azure Enterprise
Agreement consumption logs, and our internal Kubernetes resource allocation
metrics, build a comprehensive multi-cloud architectural cost remediation
proposal. The proposal must detail concrete optimization opportunities across
both clouds, provide a governance framework for department-level chargebacks,
and formulate a 3-year savings plan commitment strategy that balances AWS
Savings Plans with Azure Reservations.",explicit,FinOps,1.0,0.75,1.0,0.5,0.75
day2_t3_complex_016,"Our engineering teams are rapidly spinning up GPU
clusters on AWS, Azure, and CoreWeave for AI inference without any centralized
spend control or operational validation. We need to reconcile our cloud spending
against real-time API and GPU reservation rates, identify where we can
dynamically route inference workloads to the cheapest available region while
complying with strict data residency laws, and establish guardrails to prevent
developer teams from exceeding their allocated budgets.",implicit,FinOps,0.75,1.0,0.75,1.0,0.5
day2_t3_complex_017,"The executive board wants to know why our
ML training infrastructure costs on AWS and Azure spiked by $450k last month and
what we're doing to prevent this from bankrupting our project budget before we
launch next quarter. We need a detailed breakdown of our waste and a complete
governance structure that we can implement globally to control developer cloud
spend.",vague,FinOps,1.0,0.75,1.0,0.75,0.25
